Cod_Alu;Facultad;Escuela;Periodo;Ciclo;Sexo;Edad;Modalidad Academica
ALU_15820;"MEDICINA ""HIPOLITO UNANUE""";NUTRICION;2026-A;1;M;19;Pregrado
ALU_16475;"MEDICINA ""HIPOLITO UNANUE""";NUTRICION;2026-A;1;F;36;Pregrado
ALU_15821;"MEDICINA ""HIPOLITO UNANUE""";NUTRICION;2026-A;1;F;19;Pregrado
ALU_15822;"MEDICINA ""HIPOLITO UNANUE""";NUTRICION;2026-A;1;M;20;Pregrado
ALU_15823;"MEDICINA ""HIPOLITO UNANUE""";NUTRICION;2026-A;1;F;18;Pregrado
ALU_16581;"MEDICINA ""HIPOLITO UNANUE""";NUTRICION;2026-A;1;M;20;Pregrado
ALU_15824;"MEDICINA ""HIPOLITO UNANUE""";NUTRICION;2026-A;1;F;19;Pregrado
ALU_15825;"MEDICINA ""HIPOLITO UNANUE""";NUTRICION;2026-A;1;M;21;Pregrado
ALU_15826;"MEDICINA ""HIPOLITO UNANUE""";NUTRICION;2026-A;1;M;19;Pregrado
ALU_15827;"MEDICINA ""HIPOLITO UNANUE""";NUTRICION;2026-A;1;F;19;Pregrado
ALU_15828;"MEDICINA ""HIPOLITO UNANUE""";NUTRICION;2026-A;1;F;21;Pregrado
ALU_16582;"MEDICINA ""HIPOLITO UNANUE""";NUTRICION;2026-A;1;F;19;Pregrado
ALU_15829;"MEDICINA ""HIPOLITO UNANUE""";NUTRICION;2026-A;1;F;19;Pregrado
ALU_15830;"MEDICINA ""HIPOLITO UNANUE""";NUTRICION;2026-A;1;M;19;Pregrado
ALU_16474;"MEDICINA ""HIPOLITO UNANUE""";NUTRICION;2026-A;1;F;27;Pregrado
ALU_15831;"MEDICINA ""HIPOLITO UNANUE""";NUTRICION;2026-A;1;M;19;Pregrado
ALU_16703;"MEDICINA ""HIPOLITO UNANUE""";NUTRICION;2026-A;1;F;18;Pregrado
ALU_15832;"MEDICINA ""HIPOLITO UNANUE""";NUTRICION;2026-A;1;F;20;Pregrado
ALU_15833;"MEDICINA ""HIPOLITO UNANUE""";NUTRICION;2026-A;1;F;19;Pregrado
ALU_16704;"MEDICINA ""HIPOLITO UNANUE""";NUTRICION;2026-A;1;M;20;Pregrado
ALU_16832;"MEDICINA ""HIPOLITO UNANUE""";NUTRICION;2026-A;1;F;19;Pregrado
ALU_15834;"MEDICINA ""HIPOLITO UNANUE""";NUTRICION;2026-A;1;F;19;Pregrado
ALU_15835;"MEDICINA ""HIPOLITO UNANUE""";NUTRICION;2026-A;1;F;21;Pregrado
ALU_15836;"MEDICINA ""HIPOLITO UNANUE""";NUTRICION;2026-A;1;F;19;Pregrado
ALU_15837;"MEDICINA ""HIPOLITO UNANUE""";NUTRICION;2026-A;1;M;19;Pregrado
ALU_15838;"MEDICINA ""HIPOLITO UNANUE""";NUTRICION;2026-A;1;M;18;Pregrado
ALU_16833;"MEDICINA ""HIPOLITO UNANUE""";NUTRICION;2026-A;1;M;19;Pregrado
ALU_15839;"MEDICINA ""HIPOLITO UNANUE""";NUTRICION;2026-A;1;M;22;Pregrado
ALU_15840;"MEDICINA ""HIPOLITO UNANUE""";NUTRICION;2026-A;1;M;19;Pregrado
ALU_15841;"MEDICINA ""HIPOLITO UNANUE""";NUTRICION;2026-A;1;F;21;Pregrado
ALU_15842;"MEDICINA ""HIPOLITO UNANUE""";NUTRICION;2026-A;1;F;18;Pregrado
ALU_15843;"MEDICINA ""HIPOLITO UNANUE""";NUTRICION;2026-A;1;F;23;Pregrado
ALU_15844;"MEDICINA ""HIPOLITO UNANUE""";NUTRICION;2026-A;1;F;19;Pregrado
ALU_15845;"MEDICINA ""HIPOLITO UNANUE""";NUTRICION;2026-A;1;M;18;Pregrado
ALU_13065;"MEDICINA ""HIPOLITO UNANUE""";NUTRICION;2026-A;1;F;38;Pregrado
ALU_06612;"MEDICINA ""HIPOLITO UNANUE""";NUTRICION;2026-A;1;F;21;Pregrado
ALU_09741;"MEDICINA ""HIPOLITO UNANUE""";OBSTETRICIA;2026-A;2;F;23;Pregrado
ALU_13113;"MEDICINA ""HIPOLITO UNANUE""";OBSTETRICIA;2026-A;2;F;24;Pregrado
ALU_13100;"MEDICINA ""HIPOLITO UNANUE""";OBSTETRICIA;2026-A;2;F;21;Pregrado
ALU_13099;"MEDICINA ""HIPOLITO UNANUE""";OBSTETRICIA;2026-A;2;F;22;Pregrado
ALU_13691;"MEDICINA ""HIPOLITO UNANUE""";OBSTETRICIA;2026-A;2;F;21;Pregrado
ALU_13690;"MEDICINA ""HIPOLITO UNANUE""";OBSTETRICIA;2026-A;2;F;20;Pregrado
ALU_13114;"MEDICINA ""HIPOLITO UNANUE""";OBSTETRICIA;2026-A;2;F;18;Pregrado
ALU_13103;"MEDICINA ""HIPOLITO UNANUE""";OBSTETRICIA;2026-A;2;F;19;Pregrado
ALU_13102;"MEDICINA ""HIPOLITO UNANUE""";OBSTETRICIA;2026-A;2;F;21;Pregrado
ALU_13107;"MEDICINA ""HIPOLITO UNANUE""";OBSTETRICIA;2026-A;2;F;21;Pregrado
ALU_13118;"MEDICINA ""HIPOLITO UNANUE""";OBSTETRICIA;2026-A;2;F;20;Pregrado
ALU_13106;"MEDICINA ""HIPOLITO UNANUE""";OBSTETRICIA;2026-A;2;F;20;Pregrado
ALU_13115;"MEDICINA ""HIPOLITO UNANUE""";OBSTETRICIA;2026-A;2;F;21;Pregrado
ALU_13108;"MEDICINA ""HIPOLITO UNANUE""";OBSTETRICIA;2026-A;2;F;22;Pregrado
ALU_13093;"MEDICINA ""HIPOLITO UNANUE""";OBSTETRICIA;2026-A;2;F;23;Pregrado
ALU_13094;"MEDICINA ""HIPOLITO UNANUE""";OBSTETRICIA;2026-A;2;F;21;Pregrado
ALU_13095;"MEDICINA ""HIPOLITO UNANUE""";OBSTETRICIA;2026-A;2;F;19;Pregrado
ALU_13096;"MEDICINA ""HIPOLITO UNANUE""";OBSTETRICIA;2026-A;2;F;20;Pregrado
ALU_00534;"MEDICINA ""HIPOLITO UNANUE""";OBSTETRICIA;2026-A;2;F;26;Pregrado
ALU_00021;"MEDICINA ""HIPOLITO UNANUE""";OBSTETRICIA;2026-A;2;F;37;Pregrado
ALU_11001;"MEDICINA ""HIPOLITO UNANUE""";OBSTETRICIA;2026-A;2;F;20;Pregrado
ALU_11002;"MEDICINA ""HIPOLITO UNANUE""";OBSTETRICIA;2026-A;2;F;20;Pregrado
ALU_13097;"MEDICINA ""HIPOLITO UNANUE""";OBSTETRICIA;2026-A;2;F;21;Pregrado
ALU_10884;"MEDICINA ""HIPOLITO UNANUE""";OBSTETRICIA;2026-A;2;F;21;Pregrado
ALU_11129;"MEDICINA ""HIPOLITO UNANUE""";OBSTETRICIA;2026-A;1;F;22;Pregrado
ALU_10885;"MEDICINA ""HIPOLITO UNANUE""";OBSTETRICIA;2026-A;2;F;21;Pregrado
ALU_13104;"MEDICINA ""HIPOLITO UNANUE""";OBSTETRICIA;2026-A;2;F;18;Pregrado
ALU_13110;"MEDICINA ""HIPOLITO UNANUE""";OBSTETRICIA;2026-A;2;F;21;Pregrado
ALU_13117;"MEDICINA ""HIPOLITO UNANUE""";OBSTETRICIA;2026-A;2;F;19;Pregrado
ALU_13116;"MEDICINA ""HIPOLITO UNANUE""";OBSTETRICIA;2026-A;2;F;21;Pregrado
ALU_13112;"MEDICINA ""HIPOLITO UNANUE""";OBSTETRICIA;2026-A;2;F;21;Pregrado
ALU_13105;"MEDICINA ""HIPOLITO UNANUE""";OBSTETRICIA;2026-A;2;F;20;Pregrado
ALU_13101;"MEDICINA ""HIPOLITO UNANUE""";OBSTETRICIA;2026-A;2;F;20;Pregrado
ALU_13109;"MEDICINA ""HIPOLITO UNANUE""";OBSTETRICIA;2026-A;2;F;19;Pregrado
ALU_13098;"MEDICINA ""HIPOLITO UNANUE""";OBSTETRICIA;2026-A;2;F;19;Pregrado
ALU_13111;"MEDICINA ""HIPOLITO UNANUE""";OBSTETRICIA;2026-A;2;F;21;Pregrado
ALU_00452;"MEDICINA ""HIPOLITO UNANUE""";OBSTETRICIA;2026-A;4;F;28;Pregrado
ALU_09765;"MEDICINA ""HIPOLITO UNANUE""";OBSTETRICIA;2026-A;3;F;19;Pregrado
ALU_09757;"MEDICINA ""HIPOLITO UNANUE""";OBSTETRICIA;2026-A;3;F;20;Pregrado
ALU_09761;"MEDICINA ""HIPOLITO UNANUE""";OBSTETRICIA;2026-A;3;F;37;Pregrado
ALU_09738;"MEDICINA ""HIPOLITO UNANUE""";OBSTETRICIA;2026-A;3;M;26;Pregrado
ALU_09763;"MEDICINA ""HIPOLITO UNANUE""";OBSTETRICIA;2026-A;3;F;25;Pregrado
ALU_09751;"MEDICINA ""HIPOLITO UNANUE""";OBSTETRICIA;2026-A;3;F;22;Pregrado
ALU_10443;"MEDICINA ""HIPOLITO UNANUE""";OBSTETRICIA;2026-A;3;F;22;Pregrado
ALU_09739;"MEDICINA ""HIPOLITO UNANUE""";OBSTETRICIA;2026-A;3;F;21;Pregrado
ALU_09745;"MEDICINA ""HIPOLITO UNANUE""";OBSTETRICIA;2026-A;3;F;20;Pregrado
ALU_10769;"MEDICINA ""HIPOLITO UNANUE""";OBSTETRICIA;2026-A;3;F;22;Pregrado
ALU_09737;"MEDICINA ""HIPOLITO UNANUE""";OBSTETRICIA;2026-A;3;F;53;Pregrado
ALU_09748;"MEDICINA ""HIPOLITO UNANUE""";OBSTETRICIA;2026-A;3;F;21;Pregrado
ALU_09758;"MEDICINA ""HIPOLITO UNANUE""";OBSTETRICIA;2026-A;3;F;19;Pregrado
ALU_09742;"MEDICINA ""HIPOLITO UNANUE""";OBSTETRICIA;2026-A;3;F;20;Pregrado
ALU_09750;"MEDICINA ""HIPOLITO UNANUE""";OBSTETRICIA;2026-A;3;F;20;Pregrado
ALU_09756;"MEDICINA ""HIPOLITO UNANUE""";OBSTETRICIA;2026-A;3;F;20;Pregrado
ALU_06614;"MEDICINA ""HIPOLITO UNANUE""";OBSTETRICIA;2026-A;3;F;21;Pregrado
ALU_09743;"MEDICINA ""HIPOLITO UNANUE""";OBSTETRICIA;2026-A;3;M;23;Pregrado
ALU_10461;"MEDICINA ""HIPOLITO UNANUE""";OBSTETRICIA;2026-A;3;F;19;Pregrado
ALU_09746;"MEDICINA ""HIPOLITO UNANUE""";OBSTETRICIA;2026-A;3;F;19;Pregrado
ALU_09749;"MEDICINA ""HIPOLITO UNANUE""";OBSTETRICIA;2026-A;3;F;22;Pregrado
ALU_09752;"MEDICINA ""HIPOLITO UNANUE""";OBSTETRICIA;2026-A;3;F;21;Pregrado
ALU_09760;"MEDICINA ""HIPOLITO UNANUE""";OBSTETRICIA;2026-A;3;F;21;Pregrado
ALU_09740;"MEDICINA ""HIPOLITO UNANUE""";OBSTETRICIA;2026-A;3;F;20;Pregrado
ALU_10283;"MEDICINA ""HIPOLITO UNANUE""";OBSTETRICIA;2026-A;3;F;21;Pregrado
ALU_09747;"MEDICINA ""HIPOLITO UNANUE""";OBSTETRICIA;2026-A;3;F;20;Pregrado
ALU_09753;"MEDICINA ""HIPOLITO UNANUE""";OBSTETRICIA;2026-A;3;F;23;Pregrado
ALU_09762;"MEDICINA ""HIPOLITO UNANUE""";OBSTETRICIA;2026-A;3;F;21;Pregrado
ALU_09764;"MEDICINA ""HIPOLITO UNANUE""";OBSTETRICIA;2026-A;3;F;20;Pregrado
ALU_10532;"MEDICINA ""HIPOLITO UNANUE""";OBSTETRICIA;2026-A;3;F;29;Pregrado
ALU_09754;"MEDICINA ""HIPOLITO UNANUE""";OBSTETRICIA;2026-A;3;F;21;Pregrado
ALU_09766;"MEDICINA ""HIPOLITO UNANUE""";OBSTETRICIA;2026-A;3;F;21;Pregrado
ALU_09755;"MEDICINA ""HIPOLITO UNANUE""";OBSTETRICIA;2026-A;3;F;21;Pregrado
ALU_09744;"MEDICINA ""HIPOLITO UNANUE""";OBSTETRICIA;2026-A;3;F;22;Pregrado
ALU_09759;"MEDICINA ""HIPOLITO UNANUE""";OBSTETRICIA;2026-A;3;F;21;Pregrado
ALU_02437;"MEDICINA ""HIPOLITO UNANUE""";OBSTETRICIA;2026-A;4;F;24;Pregrado
ALU_02435;"MEDICINA ""HIPOLITO UNANUE""";OBSTETRICIA;2026-A;4;F;23;Pregrado
ALU_01385;"MEDICINA ""HIPOLITO UNANUE""";OBSTETRICIA;2026-A;4;F;25;Pregrado
ALU_02465;"MEDICINA ""HIPOLITO UNANUE""";OBSTETRICIA;2026-A;4;M;26;Pregrado
ALU_07259;"MEDICINA ""HIPOLITO UNANUE""";OBSTETRICIA;2026-A;4;F;21;Pregrado
ALU_07329;"MEDICINA ""HIPOLITO UNANUE""";OBSTETRICIA;2026-A;4;F;23;Pregrado
ALU_06616;"MEDICINA ""HIPOLITO UNANUE""";OBSTETRICIA;2026-A;3;F;22;Pregrado
ALU_07415;"MEDICINA ""HIPOLITO UNANUE""";OBSTETRICIA;2026-A;4;M;25;Pregrado
ALU_07404;"MEDICINA ""HIPOLITO UNANUE""";OBSTETRICIA;2026-A;4;F;24;Pregrado
ALU_06639;"MEDICINA ""HIPOLITO UNANUE""";OBSTETRICIA;2026-A;4;F;22;Pregrado
ALU_06634;"MEDICINA ""HIPOLITO UNANUE""";OBSTETRICIA;2026-A;4;F;22;Pregrado
ALU_06617;"MEDICINA ""HIPOLITO UNANUE""";OBSTETRICIA;2026-A;4;F;28;Pregrado
ALU_06641;"MEDICINA ""HIPOLITO UNANUE""";OBSTETRICIA;2026-A;4;F;22;Pregrado
ALU_06638;"MEDICINA ""HIPOLITO UNANUE""";OBSTETRICIA;2026-A;4;F;21;Pregrado
ALU_06627;"MEDICINA ""HIPOLITO UNANUE""";OBSTETRICIA;2026-A;4;F;22;Pregrado
ALU_07401;"MEDICINA ""HIPOLITO UNANUE""";OBSTETRICIA;2026-A;4;F;20;Pregrado
ALU_06628;"MEDICINA ""HIPOLITO UNANUE""";OBSTETRICIA;2026-A;4;F;22;Pregrado
ALU_06626;"MEDICINA ""HIPOLITO UNANUE""";OBSTETRICIA;2026-A;4;F;21;Pregrado
ALU_06620;"MEDICINA ""HIPOLITO UNANUE""";OBSTETRICIA;2026-A;4;F;24;Pregrado
ALU_07261;"MEDICINA ""HIPOLITO UNANUE""";OBSTETRICIA;2026-A;4;F;23;Pregrado
ALU_06615;"MEDICINA ""HIPOLITO UNANUE""";OBSTETRICIA;2026-A;4;F;22;Pregrado
ALU_06640;"MEDICINA ""HIPOLITO UNANUE""";OBSTETRICIA;2026-A;4;F;21;Pregrado
ALU_06622;"MEDICINA ""HIPOLITO UNANUE""";OBSTETRICIA;2026-A;4;F;21;Pregrado
ALU_06621;"MEDICINA ""HIPOLITO UNANUE""";OBSTETRICIA;2026-A;4;F;22;Pregrado
ALU_06625;"MEDICINA ""HIPOLITO UNANUE""";OBSTETRICIA;2026-A;4;F;23;Pregrado
ALU_07260;"MEDICINA ""HIPOLITO UNANUE""";OBSTETRICIA;2026-A;4;F;22;Pregrado
ALU_06624;"MEDICINA ""HIPOLITO UNANUE""";OBSTETRICIA;2026-A;4;F;20;Pregrado
ALU_06623;"MEDICINA ""HIPOLITO UNANUE""";OBSTETRICIA;2026-A;4;F;24;Pregrado
ALU_06629;"MEDICINA ""HIPOLITO UNANUE""";OBSTETRICIA;2026-A;4;F;24;Pregrado
ALU_06636;"MEDICINA ""HIPOLITO UNANUE""";OBSTETRICIA;2026-A;4;F;23;Pregrado
ALU_06632;"MEDICINA ""HIPOLITO UNANUE""";OBSTETRICIA;2026-A;4;F;23;Pregrado
ALU_06631;"MEDICINA ""HIPOLITO UNANUE""";OBSTETRICIA;2026-A;4;F;22;Pregrado
ALU_06633;"MEDICINA ""HIPOLITO UNANUE""";OBSTETRICIA;2026-A;4;F;22;Pregrado
ALU_07258;"MEDICINA ""HIPOLITO UNANUE""";OBSTETRICIA;2026-A;4;F;24;Pregrado
ALU_06635;"MEDICINA ""HIPOLITO UNANUE""";OBSTETRICIA;2026-A;4;F;20;Pregrado
ALU_06637;"MEDICINA ""HIPOLITO UNANUE""";OBSTETRICIA;2026-A;4;F;21;Pregrado
ALU_04161;"MEDICINA ""HIPOLITO UNANUE""";OBSTETRICIA;2026-A;5;F;21;Pregrado
ALU_02472;"MEDICINA ""HIPOLITO UNANUE""";OBSTETRICIA;2026-A;5;F;24;Pregrado
ALU_04185;"MEDICINA ""HIPOLITO UNANUE""";OBSTETRICIA;2026-A;5;F;22;Pregrado
ALU_04191;"MEDICINA ""HIPOLITO UNANUE""";OBSTETRICIA;2026-A;5;F;22;Pregrado
ALU_02841;"MEDICINA ""HIPOLITO UNANUE""";OBSTETRICIA;2026-A;5;F;21;Pregrado
ALU_04175;"MEDICINA ""HIPOLITO UNANUE""";OBSTETRICIA;2026-A;5;F;23;Pregrado
ALU_04167;"MEDICINA ""HIPOLITO UNANUE""";OBSTETRICIA;2026-A;5;F;24;Pregrado
ALU_04180;"MEDICINA ""HIPOLITO UNANUE""";OBSTETRICIA;2026-A;5;F;26;Pregrado
ALU_02467;"MEDICINA ""HIPOLITO UNANUE""";OBSTETRICIA;2026-A;5;F;22;Pregrado
ALU_04162;"MEDICINA ""HIPOLITO UNANUE""";OBSTETRICIA;2026-A;5;F;22;Pregrado
ALU_02469;"MEDICINA ""HIPOLITO UNANUE""";OBSTETRICIA;2026-A;5;F;23;Pregrado
ALU_04192;"MEDICINA ""HIPOLITO UNANUE""";OBSTETRICIA;2026-A;5;F;26;Pregrado
ALU_02477;"MEDICINA ""HIPOLITO UNANUE""";OBSTETRICIA;2026-A;5;F;26;Pregrado
ALU_02463;"MEDICINA ""HIPOLITO UNANUE""";OBSTETRICIA;2026-A;5;F;24;Pregrado
ALU_02438;"MEDICINA ""HIPOLITO UNANUE""";OBSTETRICIA;2026-A;5;F;23;Pregrado
ALU_04182;"MEDICINA ""HIPOLITO UNANUE""";OBSTETRICIA;2026-A;5;F;22;Pregrado
ALU_04149;"MEDICINA ""HIPOLITO UNANUE""";OBSTETRICIA;2026-A;5;F;25;Pregrado
ALU_04155;"MEDICINA ""HIPOLITO UNANUE""";OBSTETRICIA;2026-A;5;F;22;Pregrado
ALU_04177;"MEDICINA ""HIPOLITO UNANUE""";OBSTETRICIA;2026-A;5;F;24;Pregrado
ALU_04186;"MEDICINA ""HIPOLITO UNANUE""";OBSTETRICIA;2026-A;5;F;21;Pregrado
ALU_02446;"MEDICINA ""HIPOLITO UNANUE""";OBSTETRICIA;2026-A;5;F;25;Pregrado
ALU_02736;"MEDICINA ""HIPOLITO UNANUE""";OBSTETRICIA;2026-A;5;F;27;Pregrado
ALU_04173;"MEDICINA ""HIPOLITO UNANUE""";OBSTETRICIA;2026-A;5;F;26;Pregrado
ALU_04509;"MEDICINA ""HIPOLITO UNANUE""";OBSTETRICIA;2026-A;5;M;22;Pregrado
ALU_04171;"MEDICINA ""HIPOLITO UNANUE""";OBSTETRICIA;2026-A;5;F;23;Pregrado
ALU_02849;"MEDICINA ""HIPOLITO UNANUE""";OBSTETRICIA;2026-A;5;F;22;Pregrado
ALU_02430;"MEDICINA ""HIPOLITO UNANUE""";OBSTETRICIA;2026-A;5;F;27;Pregrado
ALU_02481;"MEDICINA ""HIPOLITO UNANUE""";OBSTETRICIA;2026-A;5;F;24;Pregrado
ALU_02456;"MEDICINA ""HIPOLITO UNANUE""";OBSTETRICIA;2026-A;5;F;29;Pregrado
ALU_04165;"MEDICINA ""HIPOLITO UNANUE""";OBSTETRICIA;2026-A;5;F;23;Pregrado
ALU_02471;"MEDICINA ""HIPOLITO UNANUE""";OBSTETRICIA;2026-A;5;F;25;Pregrado
ALU_02474;"MEDICINA ""HIPOLITO UNANUE""";OBSTETRICIA;2026-A;5;F;26;Pregrado
ALU_04188;"MEDICINA ""HIPOLITO UNANUE""";OBSTETRICIA;2026-A;5;F;24;Pregrado
ALU_04181;"MEDICINA ""HIPOLITO UNANUE""";OBSTETRICIA;2026-A;5;F;23;Pregrado
ALU_06619;"MEDICINA ""HIPOLITO UNANUE""";OBSTETRICIA;2026-A;4;F;22;Pregrado
ALU_15846;"MEDICINA ""HIPOLITO UNANUE""";OBSTETRICIA;2026-A;1;F;19;Pregrado
ALU_15847;"MEDICINA ""HIPOLITO UNANUE""";OBSTETRICIA;2026-A;1;F;19;Pregrado
ALU_15848;"MEDICINA ""HIPOLITO UNANUE""";OBSTETRICIA;2026-A;1;F;18;Pregrado
ALU_15849;"MEDICINA ""HIPOLITO UNANUE""";OBSTETRICIA;2026-A;1;F;19;Pregrado
ALU_16472;"MEDICINA ""HIPOLITO UNANUE""";OBSTETRICIA;2026-A;1;F;19;Pregrado
ALU_16583;"MEDICINA ""HIPOLITO UNANUE""";OBSTETRICIA;2026-A;1;F;19;Pregrado
ALU_15850;"MEDICINA ""HIPOLITO UNANUE""";OBSTETRICIA;2026-A;1;F;19;Pregrado
ALU_15851;"MEDICINA ""HIPOLITO UNANUE""";OBSTETRICIA;2026-A;1;F;21;Pregrado
ALU_15852;"MEDICINA ""HIPOLITO UNANUE""";OBSTETRICIA;2026-A;1;F;18;Pregrado
ALU_15853;"MEDICINA ""HIPOLITO UNANUE""";OBSTETRICIA;2026-A;1;F;19;Pregrado
ALU_15854;"MEDICINA ""HIPOLITO UNANUE""";OBSTETRICIA;2026-A;1;F;22;Pregrado
ALU_15855;"MEDICINA ""HIPOLITO UNANUE""";OBSTETRICIA;2026-A;1;F;20;Pregrado
ALU_15856;"MEDICINA ""HIPOLITO UNANUE""";OBSTETRICIA;2026-A;1;F;18;Pregrado
ALU_15857;"MEDICINA ""HIPOLITO UNANUE""";OBSTETRICIA;2026-A;1;F;19;Pregrado
ALU_15858;"MEDICINA ""HIPOLITO UNANUE""";OBSTETRICIA;2026-A;1;F;19;Pregrado
ALU_15859;"MEDICINA ""HIPOLITO UNANUE""";OBSTETRICIA;2026-A;1;F;18;Pregrado
ALU_16473;"MEDICINA ""HIPOLITO UNANUE""";OBSTETRICIA;2026-A;1;F;19;Pregrado
ALU_16705;"MEDICINA ""HIPOLITO UNANUE""";OBSTETRICIA;2026-A;1;F;20;Pregrado
ALU_15860;"MEDICINA ""HIPOLITO UNANUE""";OBSTETRICIA;2026-A;1;F;20;Pregrado
ALU_15861;"MEDICINA ""HIPOLITO UNANUE""";OBSTETRICIA;2026-A;1;F;18;Pregrado
ALU_16834;"MEDICINA ""HIPOLITO UNANUE""";OBSTETRICIA;2026-A;1;F;19;Pregrado
ALU_15862;"MEDICINA ""HIPOLITO UNANUE""";OBSTETRICIA;2026-A;1;F;18;Pregrado
ALU_15863;"MEDICINA ""HIPOLITO UNANUE""";OBSTETRICIA;2026-A;1;F;19;Pregrado
ALU_15864;"MEDICINA ""HIPOLITO UNANUE""";OBSTETRICIA;2026-A;1;F;19;Pregrado
ALU_15865;"MEDICINA ""HIPOLITO UNANUE""";OBSTETRICIA;2026-A;1;F;21;Pregrado
ALU_15866;"MEDICINA ""HIPOLITO UNANUE""";OBSTETRICIA;2026-A;1;F;21;Pregrado
ALU_15867;"MEDICINA ""HIPOLITO UNANUE""";OBSTETRICIA;2026-A;1;F;20;Pregrado
ALU_15868;"MEDICINA ""HIPOLITO UNANUE""";OBSTETRICIA;2026-A;1;F;19;Pregrado
ALU_15869;"MEDICINA ""HIPOLITO UNANUE""";OBSTETRICIA;2026-A;1;F;20;Pregrado
ALU_16584;"MEDICINA ""HIPOLITO UNANUE""";OBSTETRICIA;2026-A;1;F;18;Pregrado
ALU_15870;"MEDICINA ""HIPOLITO UNANUE""";OBSTETRICIA;2026-A;1;F;18;Pregrado
ALU_15871;"MEDICINA ""HIPOLITO UNANUE""";OBSTETRICIA;2026-A;1;F;20;Pregrado
ALU_15872;"MEDICINA ""HIPOLITO UNANUE""";OBSTETRICIA;2026-A;1;F;20;Pregrado
ALU_15873;"MEDICINA ""HIPOLITO UNANUE""";OBSTETRICIA;2026-A;1;F;19;Pregrado
ALU_15874;"MEDICINA ""HIPOLITO UNANUE""";OBSTETRICIA;2026-A;1;M;19;Pregrado
ALU_16706;"MEDICINA ""HIPOLITO UNANUE""";OBSTETRICIA;2026-A;1;F;19;Pregrado
ALU_15875;"MEDICINA ""HIPOLITO UNANUE""";OBSTETRICIA;2026-A;1;F;18;Pregrado
ALU_00965;"MEDICINA ""HIPOLITO UNANUE""";MEDICINA;2026-A;6;F;25;Pregrado
ALU_00713;"MEDICINA ""HIPOLITO UNANUE""";MEDICINA;2026-A;6;M;32;Pregrado
ALU_01368;"MEDICINA ""HIPOLITO UNANUE""";MEDICINA;2026-A;6;M;24;Pregrado
ALU_01616;"MEDICINA ""HIPOLITO UNANUE""";MEDICINA;2026-A;6;M;25;Pregrado
ALU_01682;"MEDICINA ""HIPOLITO UNANUE""";MEDICINA;2026-A;6;F;26;Pregrado
ALU_00872;"MEDICINA ""HIPOLITO UNANUE""";MEDICINA;2026-A;6;F;26;Pregrado
ALU_00967;"MEDICINA ""HIPOLITO UNANUE""";MEDICINA;2026-A;6;F;27;Pregrado
ALU_00870;"MEDICINA ""HIPOLITO UNANUE""";MEDICINA;2026-A;6;F;28;Pregrado
ALU_01339;"MEDICINA ""HIPOLITO UNANUE""";MEDICINA;2026-A;6;F;24;Pregrado
ALU_01337;"MEDICINA ""HIPOLITO UNANUE""";MEDICINA;2026-A;6;F;23;Pregrado
ALU_01570;"MEDICINA ""HIPOLITO UNANUE""";MEDICINA;2026-A;6;M;28;Pregrado
ALU_01373;"MEDICINA ""HIPOLITO UNANUE""";MEDICINA;2026-A;6;F;23;Pregrado
ALU_01683;"MEDICINA ""HIPOLITO UNANUE""";MEDICINA;2026-A;6;F;25;Pregrado
ALU_01568;"MEDICINA ""HIPOLITO UNANUE""";MEDICINA;2026-A;6;M;30;Pregrado
ALU_01617;"MEDICINA ""HIPOLITO UNANUE""";MEDICINA;2026-A;6;F;27;Pregrado
ALU_01358;"MEDICINA ""HIPOLITO UNANUE""";MEDICINA;2026-A;6;F;22;Pregrado
ALU_01376;"MEDICINA ""HIPOLITO UNANUE""";MEDICINA;2026-A;6;F;24;Pregrado
ALU_01573;"MEDICINA ""HIPOLITO UNANUE""";MEDICINA;2026-A;6;F;27;Pregrado
ALU_01571;"MEDICINA ""HIPOLITO UNANUE""";MEDICINA;2026-A;6;F;26;Pregrado
ALU_00868;"MEDICINA ""HIPOLITO UNANUE""";MEDICINA;2026-A;6;F;31;Pregrado
ALU_01371;"MEDICINA ""HIPOLITO UNANUE""";MEDICINA;2026-A;6;F;24;Pregrado
ALU_01622;"MEDICINA ""HIPOLITO UNANUE""";MEDICINA;2026-A;6;F;26;Pregrado
ALU_01344;"MEDICINA ""HIPOLITO UNANUE""";MEDICINA;2026-A;6;M;32;Pregrado
ALU_01359;"MEDICINA ""HIPOLITO UNANUE""";MEDICINA;2026-A;6;F;23;Pregrado
ALU_01375;"MEDICINA ""HIPOLITO UNANUE""";MEDICINA;2026-A;6;F;22;Pregrado
ALU_01687;"MEDICINA ""HIPOLITO UNANUE""";MEDICINA;2026-A;6;M;33;Pregrado
ALU_01621;"MEDICINA ""HIPOLITO UNANUE""";MEDICINA;2026-A;6;F;26;Pregrado
ALU_01364;"MEDICINA ""HIPOLITO UNANUE""";MEDICINA;2026-A;6;M;23;Pregrado
ALU_00877;"MEDICINA ""HIPOLITO UNANUE""";MEDICINA;2026-A;6;F;30;Pregrado
ALU_01619;"MEDICINA ""HIPOLITO UNANUE""";MEDICINA;2026-A;6;M;28;Pregrado
ALU_01343;"MEDICINA ""HIPOLITO UNANUE""";MEDICINA;2026-A;6;F;26;Pregrado
ALU_01342;"MEDICINA ""HIPOLITO UNANUE""";MEDICINA;2026-A;6;M;23;Pregrado
